"Id";"Region";"ActivityDate";"TotalSteps";"TotalDistance_Kms";"DailyCalories";"ExtraCalories";"SedentaryMinutes";"LightlyActiveMinutes";"FairlyActiveMinutes";"VeryActiveMinutes";"SedentaryActiveDistance_Kms";"LightActiveDistance_Kms";"ModeratelyActiveDistance_Kms";"VeryActiveDistance_Kms";"TotalMinutesAsleep";"WeightKg";"BMI"
1503960366;"North";"2016-04-12";13162;8.5;1985;1985;728;328;13;25;0.0;6.06;0.55;1.88;0;0;0
1503960366;"East";"2016-04-13";10735;6.97;1797;1797;776;217;19;21;0.0;4.71;0.69;1.57;0;0;0
1503960366;"West";"2016-04-14";10460;6.74;1776;1776;1218;181;11;30;0.0;3.91;0.4;2.44;0;0;0
1503960366;"South";"2016-04-15";9762;6.28;1745;1745;726;209;34;29;0.0;2.83;1.26;2.14;0;0;0
1503960366;"West";"2016-04-16";12669;8.16;1863;1863;773;221;10;36;0.0;5.04;0.41;2.71;0;0;0
1503960366;"West";"2016-04-17";9705;6.48;1728;1728;539;164;20;38;0.0;2.51;0.78;3.19;0;0;0
1503960366;"South";"2016-04-18";13019;8.59;1921;1921;1149;233;16;42;0.0;4.71;0.64;3.25;0;0;0
1503960366;"North";"2016-04-19";15506;9.88;2035;2035;775;264;31;50;0.0;5.03;1.32;3.53;0;0;0
1503960366;"East";"2016-04-20";10544;6.68;1786;1786;818;205;12;28;0.0;4.24;0.48;1.96;0;0;0
1503960366;"West";"2016-04-21";9819;6.34;1775;1775;838;211;8;19;0.0;4.65;0.35;1.34;0;0;0
1503960366;"West";"2016-04-22";12764;8.13;1827;1827;1217;130;27;66;0.0;2.24;1.12;4.76;0;0;0
1503960366;"South";"2016-04-23";14371;9.04;1949;1949;732;262;21;41;0.0;5.36;0.87;2.81;0;0;0
1503960366;"North";"2016-04-24";10039;6.41;1788;1788;709;238;5;39;0.0;3.28;0.21;2.92;0;0;0
1503960366;"East";"2016-04-25";15355;9.8;2013;2013;814;216;14;73;0.0;3.94;0.57;5.29;0;0;0
1503960366;"West";"2016-04-26";13755;8.79;1970;1970;833;279;23;31;0.0;5.54;0.92;2.33;0;0;0
1503960366;"West";"2016-04-27";18134;12.21;2159;2159;1108;243;11;78;0.0;5.41;0.41;6.4;0;0;0
1503960366;"South";"2016-04-28";13154;8.53;1898;1898;782;189;28;48;0.0;3.79;1.16;3.54;0;0;0
1503960366;"South";"2016-04-29";11181;7.15;1837;1837;815;243;12;16;0.0;5.58;0.5;1.06;0;0;0
1503960366;"North";"2016-04-30";14673;9.25;1947;1947;712;217;34;52;0.0;4.27;1.42;3.56;0;0;0
1503960366;"East";"2016-05-01";10602;6.81;1820;1820;730;246;35;33;0.0;2.92;1.6;2.29;0;0;0
1503960366;"West";"2016-05-02";14727;9.71;2004;2004;798;277;15;41;0.0;5.92;0.57;3.21;0;0;0
1503960366;"East";"2016-05-03";15103;9.66;1990;1990;816;254;24;50;0.0;4.88;1.05;3.73;0;0;0
1503960366;"West";"2016-05-04";11100;7.15;1819;1819;1179;203;22;36;0.0;3.82;0.87;2.46;0;0;0
1503960366;"South";"2016-05-05";14070;8.9;1959;1959;857;250;24;45;0.0;4.88;1.08;2.92;515;0;0
1503960366;"South";"2016-05-06";12159;8.03;1896;1896;754;289;6;24;0.0;5.81;0.25;1.97;0;0;0
1503960366;"North";"2016-05-07";11992;7.71;1821;1821;833;175;46;37;0.0;3.13;2.12;2.46;0;0;0
1503960366;"East";"2016-05-08";10060;6.58;1740;1740;574;203;8;44;0.0;2.73;0.32;3.53;0;0;0
1503960366;"West";"2016-05-09";12022;7.72;1819;1819;835;206;11;46;0.0;3.74;0.53;3.45;0;0;0
1503960366;"South";"2016-05-10";12207;7.77;1859;1859;746;214;31;46;0.0;3.26;1.16;3.35;0;0;0
1503960366;"North";"2016-05-11";12770;8.13;1783;1783;669;251;23;36;0.0;4.55;1.01;2.56;0;0;0
1503960366;"East";"2016-05-12";0;0.0;0;0;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1624580081;"North";"2016-04-12";8163;5.31;1432;1432;1294;146;0;0;0.0;5.31;0.0;0.0;0;0;0
1624580081;"West";"2016-04-13";7007;4.55;1411;1411;1292;148;0;0;0.0;4.55;0.0;0.0;0;0;0
1624580081;"South";"2016-04-14";9107;5.92;1572;1572;1204;236;0;0;0.01;5.91;0.0;0.0;0;0;0
1624580081;"North";"2016-04-15";1510;0.98;1344;1344;1344;96;0;0;0.0;0.97;0.0;0.0;0;0;0
1624580081;"East";"2016-04-16";5370;3.49;1463;1463;1264;176;0;0;0.0;3.49;0.0;0.0;0;0;0
1624580081;"East";"2016-04-17";6175;4.06;1554;1554;1276;127;22;15;0.01;1.49;1.52;1.03;0;0;0
1624580081;"West";"2016-04-18";10536;7.41;1604;1604;1214;202;7;17;0.01;4.62;0.62;2.15;0;0;0
1624580081;"North";"2016-04-19";2916;1.9;1435;1435;1299;141;0;0;0.0;1.9;0.0;0.0;0;0;0
1624580081;"East";"2016-04-20";4974;3.23;1446;1446;1289;151;0;0;0.0;3.23;0.0;0.0;0;0;0
1624580081;"West";"2016-04-21";6349;4.13;1467;1467;1254;186;0;0;0.02;4.11;0.0;0.0;0;0;0
1624580081;"South";"2016-04-22";4026;2.62;1470;1470;1241;199;0;0;0.0;2.6;0.0;0.0;0;0;0
1624580081;"South";"2016-04-23";8538;5.55;1562;1562;1213;227;0;0;0.01;5.54;0.0;0.0;0;0;0
1624580081;"North";"2016-04-24";6076;3.95;1617;1617;1221;185;18;16;0.0;1.89;0.91;1.15;0;0;0
1624580081;"East";"2016-04-25";6497;4.22;1492;1492;1238;202;0;0;0.02;4.2;0.0;0.0;0;0;0
1624580081;"West";"2016-04-26";2826;1.84;1402;1402;1300;140;0;0;0.01;1.83;0.0;0.0;0;0;0
1624580081;"South";"2016-04-27";8367;5.44;1670;1670;1233;154;36;17;0.0;2.46;1.87;1.11;0;0;0
1624580081;"North";"2016-04-28";2759;1.79;1401;1401;1320;115;5;0;0.0;1.6;0.2;0.0;0;0;0
1624580081;"East";"2016-04-29";2390;1.55;1404;1404;1290;150;0;0;0.0;1.55;0.0;0.0;0;0;0
1624580081;"North";"2016-04-30";6474;4.3;1655;1655;1182;224;23;11;0.01;2.12;1.28;0.9;0;0;0
1624580081;"East";"2016-05-01";36019;28.03;2690;2690;1020;171;63;186;0.02;1.91;4.19;21.92;0;0;0
1624580081;"West";"2016-05-02";7155;4.93;1497;1497;1261;166;6;7;0.0;3.47;0.59;0.86;0;0;0
1624580081;"South";"2016-05-03";2100;1.37;1334;1334;1344;96;0;0;0.02;1.34;0.0;0.0;0;0;0
1624580081;"West";"2016-05-04";2193;1.43;1368;1368;1322;118;0;0;0.0;1.42;0.0;0.0;0;0;0
1624580081;"West";"2016-05-05";2470;1.61;1370;1370;1323;117;0;0;0.02;1.58;0.0;0.0;423;0;0
1624580081;"South";"2016-05-06";1727;1.12;1341;1341;1338;102;0;0;0.01;1.12;0.0;0.0;0;0;0
1624580081;"North";"2016-05-07";2104;1.37;1474;1474;1258;182;0;0;0.0;1.37;0.0;0.0;0;0;0
1624580081;"East";"2016-05-08";3427;2.23;1427;1427;1288;152;0;0;0.0;2.22;0.0;0.0;0;0;0
1624580081;"West";"2016-05-09";1732;1.13;1328;1328;1349;91;0;0;0.0;1.13;0.0;0.0;0;0;0
1624580081;"West";"2016-05-10";2969;1.93;1393;1393;1301;139;0;0;0.01;1.92;0.0;0.0;0;0;0
1624580081;"South";"2016-05-11";3134;2.04;1359;1359;1328;112;0;0;0.0;2.04;0.0;0.0;0;0;0
1624580081;"North";"2016-05-12";2971;1.93;1002;1002;890;107;0;0;0.01;1.92;0.0;0.0;0;0;0
1644430081;"East";"2016-05-13";10694;7.77;3199;3199;1131;256;51;2;0.0;5.33;2.3;0.14;0;0;0
1644430081;"West";"2016-04-13";8001;5.82;2902;2902;1259;135;16;30;0.0;2.64;0.9;2.28;0;0;0
1644430081;"West";"2016-04-14";11037;8.02;3226;3226;1125;252;58;5;0.0;5.1;2.56;0.36;0;0;0
1644430081;"South";"2016-04-15";5263;3.83;2750;2750;1263;170;4;3;0.0;3.45;0.15;0.22;0;0;0
1644430081;"South";"2016-04-16";15300;11.12;3493;3493;1135;212;42;51;0.0;5.09;1.88;4.1;0;0;0
1644430081;"North";"2016-04-17";8757;6.37;3011;3011;1212;186;13;29;0.0;3.55;0.57;2.25;0;0;0
1644430081;"East";"2016-04-18";7132;5.19;2806;2806;1271;121;33;15;0.0;2.45;1.67;1.07;0;0;0
1644430081;"West";"2016-04-19";11256;8.18;3300;3300;1099;278;58;5;0.0;5.3;2.53;0.36;0;0;0
1644430081;"East";"2016-04-20";2436;1.77;2430;2430;1315;125;0;0;0.01;1.76;0.0;0.0;0;0;0
1644430081;"West";"2016-04-21";1223;0.89;2140;2140;1402;38;0;0;0.01;0.88;0.0;0.0;0;0;0
1644430081;"South";"2016-04-22";3673;2.67;2344;2344;1354;86;0;0;0.01;2.66;0.0;0.0;0;0;0
1644430081;"South";"2016-04-23";6637;4.83;2677;2677;1265;160;15;0;0.0;4.25;0.58;0.0;0;0;0
1644430081;"North";"2016-04-24";3321;2.41;2413;2413;1351;89;0;0;0.0;2.41;0.0;0.0;0;0;0
1644430081;"East";"2016-04-25";3580;2.6;2497;2497;1337;94;1;8;0.0;1.95;0.06;0.59;0;0;0
1644430081;"West";"2016-04-26";9919;7.21;3123;3123;1165;223;41;11;0.0;4.69;1.72;0.8;0;0;0
1644430081;"South";"2016-04-27";3032;2.2;2489;2489;1322;118;0;0;0.0;2.2;0.0;0.0;0;0;0
1644430081;"North";"2016-04-28";9405;6.84;3108;3108;1157;227;53;3;0.0;4.31;2.32;0.2;0;0;0
1644430081;"East";"2016-04-29";3176;2.31;2498;2498;1193;120;0;0;0.0;2.31;0.0;0.0;0;0;0
1644430081;"North";"2016-04-30";18213;13.24;3846;3846;816;402;71;9;0.0;9.46;3.14;0.63;0;0;0
1644430081;"West";"2016-01-05";6132;4.46;2696;2696;908;146;24;3;0.0;3.23;0.99;0.24;0;0;0
1644430081;"South";"2016-02-05";3758;2.73;2580;2580;682;148;7;1;0.0;2.35;0.31;0.07;0;0;0
1644430081;"North";"2016-03-05";12850;9.34;3324;3324;1115;221;94;10;0.0;4.54;4.09;0.72;0;0;0
1644430081;"East";"2016-04-05";2309;1.68;2222;2222;1388;52;0;0;0.02;1.66;0.0;0.0;0;0;0
1644430081;"East";"2016-05-05";4363;3.19;2463;2463;1341;81;12;6;0.01;2.13;0.54;0.52;0;0;0
1644430081;"West";"2016-06-05";9787;7.12;3328;3328;1054;369;6;11;0.02;6.01;0.27;0.82;0;0;0
1644430081;"North";"2016-07-05";13372;9.72;3404;3404;1139;243;17;41;0.01;5.67;0.79;3.26;0;0;0
1644430081;"East";"2016-08-05";6724;4.89;2987;2987;991;295;0;0;0.0;4.88;0.0;0.0;0;0;0
1644430081;"West";"2016-09-05";6643;4.83;3008;3008;1099;303;6;32;0.01;2.09;0.35;2.39;0;0;0
1644430081;"South";"2016-10-05";9167;6.66;2799;2799;1254;155;19;12;0.01;4.97;0.81;0.88;0;0;0
1644430081;"South";"2016-11-05";1329;0.97;1276;1276;713;49;0;0;0.01;0.95;0.0;0.0;0;0;0
1844505072;"North";"2016-12-04";6697;4.43;2030;2030;1101;339;0;0;0.0;4.43;0.0;0.0;0;53;23
1844505072;"North";"2016-12-04";6697;4.43;2030;2030;1101;339;0;0;0.0;4.43;0.0;0.0;0;53;23
1844505072;"East";"2016-04-13";4929;3.26;1860;1860;1192;248;0;0;0.0;3.26;0.0;0.0;0;0;0
1844505072;"West";"2016-04-14";7937;5.25;2130;2130;843;373;0;0;0.0;5.23;0.0;0.0;0;0;0
1844505072;"South";"2016-04-15";3844;2.54;1725;1725;527;176;0;0;0.0;2.54;0.0;0.0;0;0;0
1844505072;"North";"2016-04-16";3414;2.26;1657;1657;1293;147;0;0;0.0;2.26;0.0;0.0;0;0;0
1844505072;"East";"2016-04-17";4525;2.99;1793;1793;1231;199;8;2;0.0;2.59;0.26;0.14;0;0;0
1844505072;"North";"2016-04-18";4597;3.04;1814;1814;1211;217;12;0;0.0;2.56;0.48;0.0;0;0;0
1844505072;"East";"2016-04-19";197;0.13;1366;1366;1430;10;0;0;0.0;0.13;0.0;0.0;0;0;0
1844505072;"West";"2016-04-20";8;0.01;1349;1349;1439;1;0;0;0.0;0.01;0.0;0.0;0;0;0
1844505072;"South";"2016-04-21";8054;5.32;2062;2062;1117;308;13;2;0.0;4.68;0.52;0.12;0;0;0
1844505072;"West";"2016-04-22";5372;3.55;1827;1827;1220;220;0;0;0.0;3.55;0.0;0.0;0;0;0
1844505072;"West";"2016-04-23";3570;2.36;1645;1645;1301;139;0;0;0.0;2.36;0.0;0.0;0;0;0
1844505072;"South";"2016-04-24";0;0.0;1347;1347;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1844505072;"North";"2016-04-25";0;0.0;1347;1347;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1844505072;"East";"2016-04-26";0;0.0;1347;1347;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1844505072;"West";"2016-04-27";4;0.0;1348;1348;1439;1;0;0;0.0;0.0;0.0;0.0;0;0;0
1844505072;"West";"2016-04-28";6907;4.57;1992;1992;1138;302;0;0;0.0;4.56;0.0;0.0;0;0;0
1844505072;"South";"2016-04-29";4920;3.25;1856;1856;1082;247;0;0;0.0;3.25;0.0;0.0;0;0;0
1844505072;"North";"2016-04-30";4014;2.67;1763;1763;218;184;0;0;0.0;2.65;0.0;0.0;0;0;0
1844505072;"East";"2016-05-01";2573;1.7;1541;1541;585;75;7;0;0.0;1.45;0.26;0.0;0;0;0
1844505072;"West";"2016-05-02";0;0.0;1348;1348;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1844505072;"West";"2016-05-03";4059;2.68;1742;1742;1256;184;0;0;0.0;2.68;0.0;0.0;0;0;0
1844505072;"South";"2016-05-04";2080;1.37;1549;1549;1353;87;0;0;0.0;1.37;0.0;0.0;0;0;0
1844505072;"South";"2016-05-05";2237;1.48;1589;1589;1320;120;0;0;0.0;1.48;0.0;0.0;0;0;0
1844505072;"North";"2016-05-06";44;0.03;1351;1351;1438;2;0;0;0.0;0.03;0.0;0.0;0;0;0
1844505072;"East";"2016-05-07";0;0.0;1347;1347;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1844505072;"West";"2016-05-08";0;0.0;1347;1347;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1844505072;"East";"2016-05-09";0;0.0;1347;1347;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1844505072;"West";"2016-05-10";0;0.0;1347;1347;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1844505072;"South";"2016-05-11";0;0.0;1347;1347;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1844505072;"South";"2016-05-12";0;0.0;665;665;711;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"North";"2016-05-13";678;0.47;2220;2220;734;55;0;0;0.0;0.47;0.0;0.0;0;0;0
1927972279;"East";"2016-04-13";356;0.25;2151;2151;986;32;0;0;0.0;0.25;0.0;0.0;0;0;0
1927972279;"West";"2016-04-14";2163;1.5;2383;2383;1292;88;9;0;0.0;1.1;0.4;0.0;0;0;0
1927972279;"South";"2016-04-15";980;0.68;2221;2221;941;51;0;0;0.0;0.68;0.0;0.0;0;0;0
1927972279;"North";"2016-04-16";0;0.0;2064;2064;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"East";"2016-04-17";0;0.0;2063;2063;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"North";"2016-04-18";244;0.17;2111;2111;1423;17;0;0;0.0;0.17;0.0;0.0;0;0;0
1927972279;"West";"2016-04-19";0;0.0;2063;2063;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"South";"2016-04-20";0;0.0;2063;2063;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"North";"2016-04-21";0;0.0;2064;2064;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"East";"2016-04-22";149;0.1;2093;2093;1430;10;0;0;0.0;0.1;0.0;0.0;0;0;0
1927972279;"East";"2016-04-23";2945;2.04;2499;2499;1295;145;0;0;0.0;2.04;0.0;0.0;0;0;0
1927972279;"West";"2016-04-24";2090;1.45;2324;2324;1358;75;6;1;0.0;1.14;0.24;0.07;0;0;0
1927972279;"North";"2016-04-25";152;0.11;2100;2100;1303;12;0;0;0.0;0.11;0.0;0.0;0;0;0
1927972279;"East";"2016-04-26";3761;2.6;2638;2638;1058;192;0;0;0.0;2.6;0.0;0.0;0;0;0
1927972279;"West";"2016-04-27";0;0.0;2063;2063;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"South";"2016-04-28";1675;1.16;2351;2351;1167;95;0;0;0.0;1.16;0.0;0.0;0;0;0
1927972279;"South";"2016-04-29";0;0.0;2063;2063;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"North";"2016-04-30";0;0.0;2064;2064;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"East";"2016-05-01";2704;1.87;2411;2411;1355;70;1;14;0.0;0.83;0.03;1.01;0;0;0
1927972279;"West";"2016-05-02";3790;2.62;2505;2505;1322;94;8;16;0.0;1.16;0.3;1.16;0;0;0
1927972279;"South";"2016-05-03";1326;0.92;2195;2195;1413;17;0;10;0.0;0.18;0.0;0.73;0;0;0
1927972279;"North";"2016-05-04";1786;1.24;2338;2338;1353;87;0;0;0.0;1.24;0.0;0.0;0;0;0
1927972279;"East";"2016-05-05";0;0.0;2063;2063;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"North";"2016-05-06";2091;1.45;2383;2383;1332;108;0;0;0.0;1.45;0.0;0.0;0;0;0
1927972279;"East";"2016-05-07";1510;1.04;2229;2229;1392;48;0;0;0.0;1.04;0.0;0.0;0;0;0
1927972279;"West";"2016-05-08";0;0.0;2063;2063;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"South";"2016-05-09";0;0.0;2063;2063;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"West";"2016-05-10";0;0.0;2063;2063;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"West";"2016-05-11";0;0.0;2063;2063;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
1927972279;"South";"2016-05-12";0;0.0;1383;1383;966;0;0;0;0.0;0.0;0.0;0.0;0;0;0
2022484408;"North";"2016-05-13";11875;8.34;2390;2390;1157;227;14;42;0.0;4.26;0.77;3.31;0;0;0
2022484408;"East";"2016-04-13";12024;8.5;2601;2601;1100;292;5;43;0.0;5.41;0.1;2.99;0;0;0
2022484408;"West";"2016-04-14";10690;7.5;2312;2312;1148;257;3;32;0.0;4.82;0.21;2.48;0;0;0
2022484408;"West";"2016-04-15";11034;8.03;2525;2525;1122;282;9;27;0.0;5.78;0.31;1.94;0;0;0
2022484408;"South";"2016-04-16";10100;7.09;2177;2177;1237;151;11;41;0.0;3.39;0.55;3.15;0;0;0
2022484408;"North";"2016-04-17";15112;11.4;2782;2782;1052;331;29;28;0.0;6.88;0.66;3.87;0;0;0
2022484408;"East";"2016-04-18";14131;10.07;2770;2770;1078;311;3;48;0.0;6.3;0.12;3.64;0;0;0
2022484408;"West";"2016-04-19";11548;8.53;2489;2489;1152;250;7;31;0.0;5.0;0.24;3.29;0;0;0
2022484408;"West";"2016-04-20";15112;10.67;2897;2897;1053;276;63;48;0.0;5.4;1.93;3.34;0;0;0
2022484408;"South";"2016-04-21";12453;8.74;3158;3158;1028;255;53;104;0.0;4.31;1.11;3.33;0;0;0
2022484408;"South";"2016-04-22";12954;9.33;2638;2638;1105;273;10;52;0.0;4.47;0.42;4.43;0;0;0
2022484408;"North";"2016-04-23";6001;4.21;2069;2069;1191;249;0;0;0.0;4.21;0.0;0.0;0;0;0
2022484408;"East";"2016-04-24";13481;10.28;2529;2529;1161;216;26;37;0.0;4.58;1.15;4.55;0;0;0
2022484408;"West";"2016-04-25";11369;8.01;2470;2470;1171;217;8;44;0.0;4.46;0.22;3.33;0;0;0
2022484408;"East";"2016-04-26";10119;7.19;2793;2793;1086;275;24;55;0.0;5.11;0.66;1.43;0;0;0
2022484408;"West";"2016-04-27";10159;7.13;2463;2463;1119;282;20;19;0.0;5.12;0.97;1.04;0;0;0
2022484408;"South";"2016-04-28";10140;7.12;2296;2296;1123;291;20;6;0.0;5.39;1.33;0.41;0;0;0
2022484408;"South";"2016-04-29";10245;7.19;2611;2611;1098;281;40;21;0.0;5.5;1.21;0.48;0;0;0
2022484408;"North";"2016-04-30";18387;12.91;2732;2732;1043;361;23;13;0.0;10.57;1.4;0.94;0;0;0
2022484408;"East";"2016-01-05";10538;7.4;2380;2380;1142;245;28;25;0.0;4.5;0.96;1.94;0;0;0
2022484408;"West";"2016-02-05";10379;7.29;2473;2473;1119;277;8;36;0.0;4.33;0.34;2.61;0;0;0
2022484408;"South";"2016-03-05";12183;8.74;2752;2752;1104;250;14;72;0.0;4.28;0.46;3.99;0;0;0
2022484408;"North";"2016-04-05";11768;8.29;2649;2649;1105;272;27;36;0.0;4.85;0.93;2.51;0;0;0
2022484408;"East";"2016-05-05";11895;8.35;2609;2609;1112;253;20;55;0.0;4.7;0.86;2.79;0;0;0
2022484408;"North";"2016-06-05";10227;7.18;2498;2498;1104;295;17;24;0.0;4.64;0.67;1.87;0;0;0
2022484408;"West";"2016-07-05";6708;4.71;1995;1995;1269;149;2;20;0.0;3.02;0.08;1.61;0;0;0
2022484408;"South";"2016-08-05";3292;2.31;1848;1848;1305;135;0;0;0.0;2.31;0.0;0.0;0;0;0
2022484408;"North";"2016-09-05";13379;9.39;2709;2709;1061;297;47;35;0.0;5.64;1.63;2.12;0;0;0
2022484408;"East";"2016-10-05";12798;8.98;2797;2797;1084;271;28;57;0.0;5.56;1.21;2.22;0;0;0
2022484408;"East";"2016-11-05";13272;9.32;2544;2544;1133;224;25;58;0.0;3.99;1.15;4.18;0;0;0
2022484408;"West";"2016-12-05";9117;6.41;1853;1853;728;236;16;16;0.0;4.44;0.67;1.28;0;0;0
2026352035;"North";"2016-12-04";4414;2.74;1459;1459;706;181;8;3;0.0;2.2;0.35;0.19;0;0;0
